 900
     0.00000000     0.00000000     0.00000000
     0.56123102     0.97208065     0.00000000
     1.12246205     0.00000000     0.00000000
     1.68369307     0.97208065     0.00000000
     2.24492410     0.00000000     0.00000000
     2.80615512     0.97208065     0.00000000
     3.36738614     0.00000000     0.00000000
     3.92861717     0.97208065     0.00000000
     4.48984819     0.00000000     0.00000000
     5.05107922     0.97208065     0.00000000
     5.61231024     0.00000000     0.00000000
     6.17354127     0.97208065     0.00000000
     6.73477229     0.00000000     0.00000000
     7.29600331     0.97208065     0.00000000
     7.85723434     0.00000000     0.00000000
     8.41846536     0.97208065     0.00000000
     8.97969639     0.00000000     0.00000000
     9.54092741     0.97208065     0.00000000
    10.10215843     0.00000000     0.00000000
    10.66338946     0.97208065     0.00000000
    11.22462048     0.00000000     0.00000000
    11.78585151     0.97208065     0.00000000
    12.34708253     0.00000000     0.00000000
    12.90831356     0.97208065     0.00000000
    13.46954458     0.00000000     0.00000000
    14.03077560     0.97208065     0.00000000
    14.59200663     0.00000000     0.00000000
    15.15323765     0.97208065     0.00000000
    15.71446868     0.00000000     0.00000000
    16.27569970     0.97208065     0.00000000
    16.83693072     0.00000000     0.00000000
    17.39816175     0.97208065     0.00000000
    17.95939277     0.00000000     0.00000000
    18.52062380     0.97208065     0.00000000
    19.08185482     0.00000000     0.00000000
    19.64308585     0.97208065     0.00000000
    20.20431687     0.00000000     0.00000000
    20.76554789     0.97208065     0.00000000
    21.32677892     0.00000000     0.00000000
    21.88800994     0.97208065     0.00000000
    22.44924097     0.00000000     0.00000000
    23.01047199     0.97208065     0.00000000
    23.57170301     0.00000000     0.00000000
    24.13293404     0.97208065     0.00000000
    24.69416506     0.00000000     0.00000000
    25.25539609     0.97208065     0.00000000
    25.81662711     0.00000000     0.00000000
    26.37785814     0.97208065     0.00000000
    26.93908916     0.00000000     0.00000000
    27.50032018     0.97208065     0.00000000
    28.06155121     0.00000000     0.00000000
    28.62278223     0.97208065     0.00000000
    29.18401326     0.00000000     0.00000000
    29.74524428     0.97208065     0.00000000
    30.30647530     0.00000000     0.00000000
    30.86770633     0.97208065     0.00000000
    31.42893735     0.00000000     0.00000000
    31.99016838     0.97208065     0.00000000
    32.55139940     0.00000000     0.00000000
    33.11263043     0.97208065     0.00000000
     0.00000000     1.94416130     0.00000000
     0.56123102     2.91624195     0.00000000
     1.12246205     1.94416130     0.00000000
     1.68369307     2.91624195     0.00000000
     2.24492410     1.94416130     0.00000000
     2.80615512     2.91624195     0.00000000
     3.36738614     1.94416130     0.00000000
     3.92861717     2.91624195     0.00000000
     4.48984819     1.94416130     0.00000000
     5.05107922     2.91624195     0.00000000
     5.61231024     1.94416130     0.00000000
     6.17354127     2.91624195     0.00000000
     6.73477229     1.94416130     0.00000000
     7.29600331     2.91624195     0.00000000
     7.85723434     1.94416130     0.00000000
     8.41846536     2.91624195     0.00000000
     8.97969639     1.94416130     0.00000000
     9.54092741     2.91624195     0.00000000
    10.10215843     1.94416130     0.00000000
    10.66338946     2.91624195     0.00000000
    11.22462048     1.94416130     0.00000000
    11.78585151     2.91624195     0.00000000
    12.34708253     1.94416130     0.00000000
    12.90831356     2.91624195     0.00000000
    13.46954458     1.94416130     0.00000000
    14.03077560     2.91624195     0.00000000
    14.59200663     1.94416130     0.00000000
    15.15323765     2.91624195     0.00000000
    15.71446868     1.94416130     0.00000000
    16.27569970     2.91624195     0.00000000
    16.83693072     1.94416130     0.00000000
    17.39816175     2.91624195     0.00000000
    17.95939277     1.94416130     0.00000000
    18.52062380     2.91624195     0.00000000
    19.08185482     1.94416130     0.00000000
    19.64308585     2.91624195     0.00000000
    20.20431687     1.94416130     0.00000000
    20.76554789     2.91624195     0.00000000
    21.32677892     1.94416130     0.00000000
    21.88800994     2.91624195     0.00000000
    22.44924097     1.94416130     0.00000000
    23.01047199     2.91624195     0.00000000
    23.57170301     1.94416130     0.00000000
    24.13293404     2.91624195     0.00000000
    24.69416506     1.94416130     0.00000000
    25.25539609     2.91624195     0.00000000
    25.81662711     1.94416130     0.00000000
    26.37785814     2.91624195     0.00000000
    26.93908916     1.94416130     0.00000000
    27.50032018     2.91624195     0.00000000
    28.06155121     1.94416130     0.00000000
    28.62278223     2.91624195     0.00000000
    29.18401326     1.94416130     0.00000000
    29.74524428     2.91624195     0.00000000
    30.30647530     1.94416130     0.00000000
    30.86770633     2.91624195     0.00000000
    31.42893735     1.94416130     0.00000000
    31.99016838     2.91624195     0.00000000
    32.55139940     1.94416130     0.00000000
    33.11263043     2.91624195     0.00000000
     0.00000000     3.88832259     0.00000000
     0.56123102     4.86040324     0.00000000
     1.12246205     3.88832259     0.00000000
     1.68369307     4.86040324     0.00000000
     2.24492410     3.88832259     0.00000000
     2.80615512     4.86040324     0.00000000
     3.36738614     3.88832259     0.00000000
     3.92861717     4.86040324     0.00000000
     4.48984819     3.88832259     0.00000000
     5.05107922     4.86040324     0.00000000
     5.61231024     3.88832259     0.00000000
     6.17354127     4.86040324     0.00000000
     6.73477229     3.88832259     0.00000000
     7.29600331     4.86040324     0.00000000
     7.85723434     3.88832259     0.00000000
     8.41846536     4.86040324     0.00000000
     8.97969639     3.88832259     0.00000000
     9.54092741     4.86040324     0.00000000
    10.10215843     3.88832259     0.00000000
    10.66338946     4.86040324     0.00000000
    11.22462048     3.88832259     0.00000000
    11.78585151     4.86040324     0.00000000
    12.34708253     3.88832259     0.00000000
    12.90831356     4.86040324     0.00000000
    13.46954458     3.88832259     0.00000000
    14.03077560     4.86040324     0.00000000
    14.59200663     3.88832259     0.00000000
    15.15323765     4.86040324     0.00000000
    15.71446868     3.88832259     0.00000000
    16.27569970     4.86040324     0.00000000
    16.83693072     3.88832259     0.00000000
    17.39816175     4.86040324     0.00000000
    17.95939277     3.88832259     0.00000000
    18.52062380     4.86040324     0.00000000
    19.08185482     3.88832259     0.00000000
    19.64308585     4.86040324     0.00000000
    20.20431687     3.88832259     0.00000000
    20.76554789     4.86040324     0.00000000
    21.32677892     3.88832259     0.00000000
    21.88800994     4.86040324     0.00000000
    22.44924097     3.88832259     0.00000000
    23.01047199     4.86040324     0.00000000
    23.57170301     3.88832259     0.00000000
    24.13293404     4.86040324     0.00000000
    24.69416506     3.88832259     0.00000000
    25.25539609     4.86040324     0.00000000
    25.81662711     3.88832259     0.00000000
    26.37785814     4.86040324     0.00000000
    26.93908916     3.88832259     0.00000000
    27.50032018     4.86040324     0.00000000
    28.06155121     3.88832259     0.00000000
    28.62278223     4.86040324     0.00000000
    29.18401326     3.88832259     0.00000000
    29.74524428     4.86040324     0.00000000
    30.30647530     3.88832259     0.00000000
    30.86770633     4.86040324     0.00000000
    31.42893735     3.88832259     0.00000000
    31.99016838     4.86040324     0.00000000
    32.55139940     3.88832259     0.00000000
    33.11263043     4.86040324     0.00000000
     0.00000000     5.83248389     0.00000000
     0.56123102     6.80456454     0.00000000
     1.12246205     5.83248389     0.00000000
     1.68369307     6.80456454     0.00000000
     2.24492410     5.83248389     0.00000000
     2.80615512     6.80456454     0.00000000
     3.36738614     5.83248389     0.00000000
     3.92861717     6.80456454     0.00000000
     4.48984819     5.83248389     0.00000000
     5.05107922     6.80456454     0.00000000
     5.61231024     5.83248389     0.00000000
     6.17354127     6.80456454     0.00000000
     6.73477229     5.83248389     0.00000000
     7.29600331     6.80456454     0.00000000
     7.85723434     5.83248389     0.00000000
     8.41846536     6.80456454     0.00000000
     8.97969639     5.83248389     0.00000000
     9.54092741     6.80456454     0.00000000
    10.10215843     5.83248389     0.00000000
    10.66338946     6.80456454     0.00000000
    11.22462048     5.83248389     0.00000000
    11.78585151     6.80456454     0.00000000
    12.34708253     5.83248389     0.00000000
    12.90831356     6.80456454     0.00000000
    13.46954458     5.83248389     0.00000000
    14.03077560     6.80456454     0.00000000
    14.59200663     5.83248389     0.00000000
    15.15323765     6.80456454     0.00000000
    15.71446868     5.83248389     0.00000000
    16.27569970     6.80456454     0.00000000
    16.83693072     5.83248389     0.00000000
    17.39816175     6.80456454     0.00000000
    17.95939277     5.83248389     0.00000000
    18.52062380     6.80456454     0.00000000
    19.08185482     5.83248389     0.00000000
    19.64308585     6.80456454     0.00000000
    20.20431687     5.83248389     0.00000000
    20.76554789     6.80456454     0.00000000
    21.32677892     5.83248389     0.00000000
    21.88800994     6.80456454     0.00000000
    22.44924097     5.83248389     0.00000000
    23.01047199     6.80456454     0.00000000
    23.57170301     5.83248389     0.00000000
    24.13293404     6.80456454     0.00000000
    24.69416506     5.83248389     0.00000000
    25.25539609     6.80456454     0.00000000
    25.81662711     5.83248389     0.00000000
    26.37785814     6.80456454     0.00000000
    26.93908916     5.83248389     0.00000000
    27.50032018     6.80456454     0.00000000
    28.06155121     5.83248389     0.00000000
    28.62278223     6.80456454     0.00000000
    29.18401326     5.83248389     0.00000000
    29.74524428     6.80456454     0.00000000
    30.30647530     5.83248389     0.00000000
    30.86770633     6.80456454     0.00000000
    31.42893735     5.83248389     0.00000000
    31.99016838     6.80456454     0.00000000
    32.55139940     5.83248389     0.00000000
    33.11263043     6.80456454     0.00000000
     0.00000000     7.77664519     0.00000000
     0.56123102     8.74872584     0.00000000
     1.12246205     7.77664519     0.00000000
     1.68369307     8.74872584     0.00000000
     2.24492410     7.77664519     0.00000000
     2.80615512     8.74872584     0.00000000
     3.36738614     7.77664519     0.00000000
     3.92861717     8.74872584     0.00000000
     4.48984819     7.77664519     0.00000000
     5.05107922     8.74872584     0.00000000
     5.61231024     7.77664519     0.00000000
     6.17354127     8.74872584     0.00000000
     6.73477229     7.77664519     0.00000000
     7.29600331     8.74872584     0.00000000
     7.85723434     7.77664519     0.00000000
     8.41846536     8.74872584     0.00000000
     8.97969639     7.77664519     0.00000000
     9.54092741     8.74872584     0.00000000
    10.10215843     7.77664519     0.00000000
    10.66338946     8.74872584     0.00000000
    11.22462048     7.77664519     0.00000000
    11.78585151     8.74872584     0.00000000
    12.34708253     7.77664519     0.00000000
    12.90831356     8.74872584     0.00000000
    13.46954458     7.77664519     0.00000000
    14.03077560     8.74872584     0.00000000
    14.59200663     7.77664519     0.00000000
    15.15323765     8.74872584     0.00000000
    15.71446868     7.77664519     0.00000000
    16.27569970     8.74872584     0.00000000
    16.83693072     7.77664519     0.00000000
    17.39816175     8.74872584     0.00000000
    17.95939277     7.77664519     0.00000000
    18.52062380     8.74872584     0.00000000
    19.08185482     7.77664519     0.00000000
    19.64308585     8.74872584     0.00000000
    20.20431687     7.77664519     0.00000000
    20.76554789     8.74872584     0.00000000
    21.32677892     7.77664519     0.00000000
    21.88800994     8.74872584     0.00000000
    22.44924097     7.77664519     0.00000000
    23.01047199     8.74872584     0.00000000
    23.57170301     7.77664519     0.00000000
    24.13293404     8.74872584     0.00000000
    24.69416506     7.77664519     0.00000000
    25.25539609     8.74872584     0.00000000
    25.81662711     7.77664519     0.00000000
    26.37785814     8.74872584     0.00000000
    26.93908916     7.77664519     0.00000000
    27.50032018     8.74872584     0.00000000
    28.06155121     7.77664519     0.00000000
    28.62278223     8.74872584     0.00000000
    29.18401326     7.77664519     0.00000000
    29.74524428     8.74872584     0.00000000
    30.30647530     7.77664519     0.00000000
    30.86770633     8.74872584     0.00000000
    31.42893735     7.77664519     0.00000000
    31.99016838     8.74872584     0.00000000
    32.55139940     7.77664519     0.00000000
    33.11263043     8.74872584     0.00000000
     0.00000000     9.72080649     0.00000000
     0.56123102    10.69288713     0.00000000
     1.12246205     9.72080649     0.00000000
     1.68369307    10.69288713     0.00000000
     2.24492410     9.72080649     0.00000000
     2.80615512    10.69288713     0.00000000
     3.36738614     9.72080649     0.00000000
     3.92861717    10.69288713     0.00000000
     4.48984819     9.72080649     0.00000000
     5.05107922    10.69288713     0.00000000
     5.61231024     9.72080649     0.00000000
     6.17354127    10.69288713     0.00000000
     6.73477229     9.72080649     0.00000000
     7.29600331    10.69288713     0.00000000
     7.85723434     9.72080649     0.00000000
     8.41846536    10.69288713     0.00000000
     8.97969639     9.72080649     0.00000000
